index,mese,giorno,ora,rain,temp,radiaz
4271,6,27,23.00,0.0,15.5,0
4272,6,27,24.00,0.0,14.0,0
4273,6,28,1.00,0.0,13.4,0
4274,6,28,2.00,0.0,12.9,0
4275,6,28,3.00,0.0,12.3,0
4276,6,28,4.00,0.0,12.0,33
4277,6,28,5.00,0.0,13.4,275
4278,6,28,6.00,0.0,17.7,1083
4279,6,28,7.00,0.0,21.2,1720
4280,6,28,8.00,0.0,24.2,2358
4281,6,28,9.00,0.0,26.2,2833
4282,6,28,10.00,0.0,27.3,3202
4283,6,28,11.00,0.0,28.7,3379
4284,6,28,12.00,0.0,29.2,3355
4285,6,28,13.00,0.0,30.2,3285
4286,6,28,14.00,0.0,29.9,2957
4287,6,28,15.00,0.0,29.6,2499
4288,6,28,16.00,0.0,28.8,1936
4289,6,28,17.00,0.0,27.3,1290
4290,6,28,18.00,0.0,23.9,575
4291,6,28,19.00,0.0,19.7,39
4292,6,28,20.00,0.0,18.5,0
4293,6,28,21.00,0.0,17.1,0
4294,6,28,22.00,0.0,16.9,0
4295,6,28,23.00,0.0,16.0,0
4296,6,28,24.00,0.0,14.7,0
4297,6,29,1.00,0.0,13.7,0
4298,6,29,2.00,0.0,13.7,0
4299,6,29,3.00,0.0,13.7,0
4300,6,29,4.00,0.0,14.0,40
4301,6,29,5.00,0.0,14.7,286
4302,6,29,6.00,0.0,18.6,1048
4303,6,29,7.00,0.0,22.4,1872
4304,6,29,8.00,0.0,24.7,2361
4305,6,29,9.00,0.0,26.9,3007
4306,6,29,10.00,0.0,26.6,2944
4307,6,29,11.00,0.0,27.2,2530
4308,6,29,12.00,0.0,27.3,2547
4309,6,29,13.00,0.0,28.0,2930
4310,6,29,14.00,0.0,25.5,1260
4311,6,29,15.00,0.0,26.4,1424
4312,6,29,16.00,0.0,24.5,1032
4313,6,29,17.00,0.0,24.6,487
4314,6,29,18.00,0.0,21.9,600
4315,6,29,19.00,0.0,20.5,151
4316,6,29,20.00,0.0,19.5,0
4317,6,29,21.00,0.0,19.2,0
4318,6,29,22.00,0.1,16.5,0
4319,6,29,23.00,0.0,15.9,0
4320,6,29,24.00,0.0,15.2,0
4321,6,30,1.00,0.0,14.6,0
4322,6,30,2.00,0.0,14.2,0
4323,6,30,3.00,0.0,13.5,0
4324,6,30,4.00,0.0,13.1,33
4325,6,30,5.00,0.0,14.8,269
4326,6,30,6.00,0.0,17.8,1074
4327,6,30,7.00,0.0,21.5,1797
4328,6,30,8.00,0.0,21.4,1383
4329,6,30,9.00,0.0,21.5,1826
4330,6,30,10.00,0.0,22.7,1492
4331,6,30,11.00,0.0,23.7,2325
4332,6,30,12.00,0.0,22.5,3169
4333,6,30,13.00,0.0,24.5,2277
4334,6,30,14.00,0.0,23.6,3007
4335,6,30,15.00,0.0,22.7,1266
4336,6,30,16.00,0.0,24.1,1379
4337,6,30,17.00,0.0,23.0,1472
4338,6,30,18.00,0.0,17.2,155
4339,6,30,19.00,2.1,11.9,21
4340,6,30,20.00,0.0,11.9,4
4341,6,30,21.00,0.0,10.7,0
4342,6,30,22.00,0.1,9.9,0
4343,6,30,23.00,0.0,9.0,0
4344,6,30,24.00,0.0,9.2,1
4345,7,1,1.00,0.0,8.9,0
4346,7,1,2.00,0.0,8.9,0
4347,7,1,3.00,0.0,8.0,0
4348,7,1,4.00,0.0,8.2,29
4349,7,1,5.00,0.0,9.5,312
4350,7,1,6.00,0.1,11.2,694
4351,7,1,7.00,0.0,13.0,1380
4352,7,1,8.00,0.0,13.4,1067
4353,7,1,9.00,0.1,13.7,1023
4354,7,1,10.00,0.4,14.9,1351
4355,7,1,11.00,0.0,17.4,2445
4356,7,1,12.00,0.0,19.2,3525
4357,7,1,13.00,0.0,19.3,3191
4358,7,1,14.00,0.0,20.8,2602
4359,7,1,15.00,0.0,20.5,1959
4360,7,1,16.00,0.0,19.8,1266
4361,7,1,17.00,0.0,17.7,848
4362,7,1,18.00,0.0,16.1,393
4363,7,1,19.00,0.0,13.7,49
4364,7,1,20.00,0.0,12.3,0
4365,7,1,21.00,0.0,11.8,0
4366,7,1,22.00,0.0,11.2,0
4367,7,1,23.00,0.0,10.3,0
4368,7,1,24.00,0.0,10.5,0
4369,7,2,1.00,0.0,10.9,1
4370,7,2,2.00,0.0,9.7,0
4371,7,2,3.00,0.0,9.2,0
4372,7,2,4.00,0.0,9.2,38
4373,7,2,5.00,0.0,10.8,269
4374,7,2,6.00,0.0,13.1,701
4375,7,2,7.00,0.0,16.4,1665
4376,7,2,8.00,0.0,18.2,2411
4377,7,2,9.00,0.0,19.0,2317
4378,7,2,10.00,0.0,19.3,1027
4379,7,2,11.00,0.0,20.2,1520
4380,7,2,12.00,0.0,19.7,1198
4381,7,2,13.00,0.1,19.8,1668
4382,7,2,14.00,0.0,21.4,2427
4383,7,2,15.00,0.0,21.7,1564
4384,7,2,16.00,0.0,21.3,1556
4385,7,2,17.00,0.0,19.7,599
4386,7,2,18.00,0.0,19.1,282
4387,7,2,19.00,0.0,15.9,66
4388,7,2,20.00,0.0,13.7,0
4389,7,2,21.00,0.0,12.4,0
4390,7,2,22.00,0.0,12.0,0
4391,7,2,23.00,0.0,10.5,0
4392,7,2,24.00,0.0,9.9,0
4393,7,3,1.00,0.0,9.4,0
4394,7,3,2.00,0.0,8.4,0
4395,7,3,3.00,0.0,8.3,0
4396,7,3,4.00,0.0,8.3,31
4397,7,3,5.00,0.1,9.7,229
4398,7,3,6.00,0.0,13.6,1066
4399,7,3,7.00,0.0,17.3,1775
4400,7,3,8.00,0.0,19.3,2352
4401,7,3,9.00,0.0,21.4,2795
4402,7,3,10.00,0.0,23.3,3353
4403,7,3,11.00,0.0,24.4,3225
4404,7,3,12.00,0.0,25.1,3179
4405,7,3,13.00,0.0,25.9,3353
4406,7,3,14.00,0.0,25.7,2808
4407,7,3,15.00,0.0,24.4,1586
4408,7,3,16.00,0.0,23.9,1689
4409,7,3,17.00,0.0,22.3,511
4410,7,3,18.00,0.0,21.4,311
4411,7,3,19.00,0.0,18.5,81
4412,7,3,20.00,0.0,17.4,0
4413,7,3,21.00,0.0,17.7,0
4414,7,3,22.00,0.0,16.7,0
4415,7,3,23.00,0.0,16.8,0
4416,7,3,24.00,0.0,16.2,0
4417,7,4,1.00,0.0,16.3,1
4418,7,4,2.00,12.4,15.1,0
4419,7,4,3.00,4.7,15.0,0
4420,7,4,4.00,1.2,14.8,4
4421,7,4,5.00,0.0,14.4,47
4422,7,4,6.00,0.0,15.1,209
4423,7,4,7.00,0.0,16.0,521
4424,7,4,8.00,0.0,16.7,979
4425,7,4,9.00,0.0,17.4,953
4426,7,4,10.00,0.0,18.9,1611
4427,7,4,11.00,0.0,19.6,-
4428,7,4,12.00,0.0,19.9,1800
4429,7,4,13.00,0.0,20.2,1721
4430,7,4,14.00,0.0,20.3,1772
4431,7,4,15.00,0.0,19.8,739
4432,7,4,16.00,0.1,18.9,393
4433,7,4,17.00,1.6,16.6,102
4434,7,4,18.00,4.7,15.0,31
4435,7,4,19.00,2.9,14.7,7
4436,7,4,20.00,3.4,14.2,0
4437,7,4,21.00,3.4,14.1,0
4438,7,4,22.00,3.3,14.1,0
4439,7,4,23.00,1.5,14.0,0
4440,7,4,24.00,1.2,13.7,0
4441,7,5,1.00,0.7,13.1,0
4442,7,5,2.00,0.1,12.6,0
4443,7,5,3.00,0.0,12.2,0
4444,7,5,4.00,0.0,11.5,27
4445,7,5,5.00,0.1,12.4,264
4446,7,5,6.00,0.0,13.1,702
4447,7,5,7.00,0.0,15.7,1860
4448,7,5,8.00,0.0,17.8,2367
4449,7,5,9.00,0.0,19.5,2428
4450,7,5,10.00,0.0,21.0,3073
4451,7,5,11.00,0.0,22.6,3443
4452,7,5,12.00,0.0,22.9,3494
4453,7,5,13.00,0.0,23.2,3250
4454,7,5,14.00,0.0,23.4,2800
4455,7,5,15.00,0.0,23.7,2322
4456,7,5,16.00,0.0,23.9,1887
4457,7,5,17.00,0.0,22.5,1139
4458,7,5,18.00,0.0,21.3,476
4459,7,5,19.00,0.0,18.7,71
4460,7,5,20.00,0.0,16.9,0
4461,7,5,21.00,0.0,16.2,0
4462,7,5,22.00,0.0,15.7,0
4463,7,5,23.00,0.0,13.7,0
4464,7,5,24.00,0.0,13.5,0
4465,7,6,1.00,0.0,12.7,0
4466,7,6,2.00,0.0,12.1,0
4467,7,6,3.00,0.0,11.5,0
4468,7,6,4.00,0.0,11.5,24
4469,7,6,5.00,0.0,12.6,225
4470,7,6,6.00,0.0,16.2,1066
4471,7,6,7.00,0.0,19.4,1710
4472,7,6,8.00,0.0,21.6,2311
4473,7,6,9.00,0.0,23.5,2780
4474,7,6,10.00,0.0,25.3,3188
4475,7,6,11.00,0.0,26.6,3409
4476,7,6,12.00,0.0,27.4,3440
4477,7,6,13.00,0.0,28.2,3325
4478,7,6,14.00,0.0,28.2,2993
4479,7,6,15.00,0.0,28.1,2357
4480,7,6,16.00,0.0,27.4,1917
4481,7,6,17.00,0.0,26.2,1252
4482,7,6,18.00,0.0,22.3,542
4483,7,6,19.00,0.0,19.1,37
4484,7,6,20.00,0.0,18.2,0
4485,7,6,21.00,0.0,17.6,0
4486,7,6,22.00,0.0,16.2,0
4487,7,6,23.00,0.0,15.7,0
4488,7,6,24.00,0.0,15.3,0
4489,7,7,1.00,0.0,15.1,0
4490,7,7,2.00,0.0,14.8,0
4491,7,7,3.00,0.0,13.7,0
4492,7,7,4.00,0.0,15.1,47
4493,7,7,5.00,0.0,16.7,255
4494,7,7,6.00,0.0,20.5,994
4495,7,7,7.00,0.0,22.5,1636
4496,7,7,8.00,0.0,25.1,2268
4497,7,7,9.00,0.0,26.6,2630
4498,7,7,10.00,0.0,27.7,2883
4499,7,7,11.00,0.0,27.8,2412
4500,7,7,12.00,0.0,26.9,1326
4501,7,7,13.00,0.0,27.4,2697
4502,7,7,14.00,0.0,28.7,2582
4503,7,7,15.00,0.0,27.6,1940
4504,7,7,16.00,0.0,27.2,1877
4505,7,7,17.00,0.0,27.1,1292
4506,7,7,18.00,0.0,22.2,550
4507,7,7,19.00,0.0,20.0,38
4508,7,7,20.00,0.0,19.0,0
4509,7,7,21.00,0.0,17.3,0
4510,7,7,22.00,0.0,16.4,0
4511,7,7,23.00,0.0,16.1,0
4512,7,7,24.00,0.0,16.0,0
4513,7,8,1.00,0.0,14.7,0
4514,7,8,2.00,0.0,13.3,0
4515,7,8,3.00,0.0,12.9,0
4516,7,8,4.00,0.0,13.5,42
4517,7,8,5.00,0.0,14.6,231
4518,7,8,6.00,0.0,17.5,894
4519,7,8,7.00,0.0,20.3,1594
4520,7,8,8.00,0.0,22.1,2184
4521,7,8,9.00,0.0,24.8,2360
4522,7,8,10.00,1.9,21.2,1456
4523,7,8,11.00,0.0,25.1,2678
4524,7,8,12.00,0.0,27.1,3403
4525,7,8,13.00,0.0,28.1,3168
4526,7,8,14.00,0.0,28.7,2461
4527,7,8,15.00,0.0,28.2,2194
4528,7,8,16.00,0.0,26.4,846
4529,7,8,17.00,0.0,25.8,743
4530,7,8,18.00,0.3,20.6,279
4531,7,8,19.00,0.0,19.1,25
4532,7,8,20.00,0.0,18.4,0
4533,7,8,21.00,3.5,17.2,1
4534,7,8,22.00,0.0,16.7,0
4535,7,8,23.00,0.0,17.1,0
4536,7,8,24.00,0.1,16.5,0
4537,7,9,1.00,0.0,15.3,0
4538,7,9,2.00,0.0,14.7,0
4539,7,9,3.00,0.0,14.7,0
4540,7,9,4.00,0.0,13.7,23
4541,7,9,5.00,0.0,13.9,279
4542,7,9,6.00,0.0,15.4,1169
4543,7,9,7.00,0.0,19.2,1848
4544,7,9,8.00,0.0,18.4,1526
4545,7,9,9.00,-,22.8,-
4546,7,9,10.00,0.0,23.5,3257
4547,7,9,11.00,0.0,24.8,3739
4548,7,9,12.00,0.0,23.2,2054
4549,7,9,13.00,0.0,25.1,2514
4550,7,9,14.00,0.0,25.3,-
4551,7,9,15.00,0.0,25.4,2621
4552,7,9,16.00,0.0,25.0,1893
4553,7,9,17.00,0.0,24.0,1383
4554,7,9,18.00,0.0,20.2,506
4555,7,9,19.00,0.0,17.0,38
4556,7,9,20.00,0.0,15.8,0
4557,7,9,21.00,0.0,14.0,0
4558,7,9,22.00,0.0,12.9,0
4559,7,9,23.00,0.0,12.3,0
4560,7,9,24.00,0.0,11.6,0
4561,7,10,1.00,0.0,11.0,0
4562,7,10,2.00,0.0,11.3,0
4563,7,10,3.00,0.0,10.8,0
4564,7,10,4.00,0.0,10.3,25
4565,7,10,5.00,0.0,11.7,221
4566,7,10,6.00,0.0,15.5,1034
4567,7,10,7.00,0.0,18.6,1714
4568,7,10,8.00,0.0,20.7,2049
4569,7,10,9.00,0.0,21.8,2740
4570,7,10,10.00,0.0,23.2,3185
4571,7,10,11.00,0.0,23.8,3422
4572,7,10,12.00,0.0,24.7,3703
4573,7,10,13.00,-,25.1,-
4574,7,10,14.00,0.0,24.4,1875
4575,7,10,15.00,0.0,23.3,798
4576,7,10,16.00,0.0,23.9,996
4577,7,10,17.00,0.0,23.4,1238
4578,7,10,18.00,0.0,21.2,446
4579,7,10,19.00,0.0,18.9,37
4580,7,10,20.00,0.0,18.2,0
4581,7,10,21.00,0.0,17.2,0
4582,7,10,22.00,0.0,16.3,0
4583,7,10,23.00,0.0,16.1,0
4584,7,10,24.00,0.0,14.6,0
4585,7,11,1.00,0.0,13.4,0
4586,7,11,2.00,0.0,12.9,0
4587,7,11,3.00,0.0,11.8,0
4588,7,11,4.00,0.0,11.9,22
4589,7,11,5.00,0.0,13.4,229
4590,7,11,6.00,0.0,16.4,946
4591,7,11,7.00,0.0,20.2,1669
4592,7,11,8.00,0.0,21.4,2090
4593,7,11,9.00,0.0,22.4,2765
4594,7,11,10.00,0.0,23.0,2908
4595,7,11,11.00,0.0,22.1,1196
4596,7,11,12.00,0.8,17.9,530
4597,7,11,13.00,10.9,16.7,287
4598,7,11,14.00,0.2,17.7,998
4599,7,11,15.00,0.0,18.1,785
4600,7,11,16.00,0.0,19.3,1401
4601,7,11,17.00,0.0,18.1,1205
4602,7,11,18.00,0.0,16.2,514
4603,7,11,19.00,0.0,15.4,53
4604,7,11,20.00,0.0,14.0,0
4605,7,11,21.00,0.0,13.6,0
4606,7,11,22.00,0.0,13.4,0
4607,7,11,23.00,0.1,13.1,0
4608,7,11,24.00,0.0,13.0,0
4609,7,12,1.00,0.0,12.4,0
4610,7,12,2.00,0.0,11.9,0
4611,7,12,3.00,0.1,11.5,0
4612,7,12,4.00,0.0,11.0,29
4613,7,12,5.00,0.0,12.0,211
4614,7,12,6.00,0.0,14.6,934
4615,7,12,7.00,0.0,17.8,1630
4616,7,12,8.00,0.0,20.1,2247
4617,7,12,9.00,0.0,21.9,2351
4618,7,12,10.00,0.0,23.1,2598
4619,7,12,11.00,0.0,24.5,1873
4620,7,12,12.00,0.0,25.5,2623
4621,7,12,13.00,0.0,26.2,2013
4622,7,12,14.00,0.0,26.8,3008
4623,7,12,15.00,0.0,26.5,2478
4624,7,12,16.00,0.0,25.2,1708
4625,7,12,17.00,0.0,24.4,1011
4626,7,12,18.00,0.0,22.6,354
4627,7,12,19.00,0.0,19.6,56
4628,7,12,20.00,0.0,17.6,0
4629,7,12,21.00,0.0,16.6,0
4630,7,12,22.00,0.0,17.0,0
4631,7,12,23.00,0.0,16.8,0
4632,7,12,24.00,0.0,15.9,0
4633,7,13,1.00,0.0,16.0,0
4634,7,13,2.00,0.0,15.4,0
4635,7,13,3.00,0.0,15.3,0
4636,7,13,4.00,0.0,15.2,24
4637,7,13,5.00,0.0,16.2,239
4638,7,13,6.00,0.0,18.8,738
4639,7,13,7.00,0.0,20.9,1107
4640,7,13,8.00,0.0,23.0,1528
4641,7,13,9.00,0.0,24.0,1777
4642,7,13,10.00,0.0,25.5,2098
4643,7,13,11.00,0.0,26.4,2818
4644,7,13,12.00,0.0,24.7,1875
4645,7,13,13.00,0.0,24.5,1898
4646,7,13,14.00,0.0,23.0,1454
4647,7,13,15.00,0.0,21.9,680
4648,7,13,16.00,1.1,18.9,280
4649,7,13,17.00,3.4,17.7,230
4650,7,13,18.00,0.2,17.2,225
4651,7,13,19.00,0.3,16.4,34
4652,7,13,20.00,1.1,16.2,0
4653,7,13,21.00,1.4,15.7,0
4654,7,13,22.00,0.3,15.4,0
4655,7,13,23.00,0.1,15.1,0
4656,7,13,24.00,12.4,15.2,0
4657,7,14,1.00,4.6,15.1,0
4658,7,14,2.00,4.6,15.3,0
4659,7,14,3.00,0.0,14.8,0
4660,7,14,4.00,0.0,14.6,9
4661,7,14,5.00,0.0,15.2,149
4662,7,14,6.00,0.0,16.0,385
4663,7,14,7.00,0.0,16.6,652
4664,7,14,8.00,0.0,19.5,1575
4665,7,14,9.00,0.0,19.5,2468
4666,7,14,10.00,0.0,20.8,2768
4667,7,14,11.00,0.0,21.1,2898
4668,7,14,12.00,0.0,22.5,3030
4669,7,14,13.00,0.0,21.4,3276
4670,7,14,14.00,0.0,20.8,2407
4671,7,14,15.00,0.0,19.2,927
4672,7,14,16.00,0.0,19.0,418
4673,7,14,17.00,0.0,18.0,413
4674,7,14,18.00,0.0,16.0,86
4675,7,14,19.00,0.0,14.5,80
4676,7,14,20.00,0.0,13.6,0
4677,7,14,21.00,0.0,13.6,0
4678,7,14,22.00,0.2,13.2,0
4679,7,14,23.00,0.0,11.7,0
4680,7,14,24.00,0.1,10.9,0
4681,7,15,1.00,0.0,10.2,0
4682,7,15,2.00,0.0,10.1,0
4683,7,15,3.00,0.0,9.4,0
4684,7,15,4.00,0.0,9.6,22
4685,7,15,5.00,0.1,10.2,214
4686,7,15,6.00,0.0,12.8,794
4687,7,15,7.00,0.0,15.8,1691
4688,7,15,8.00,0.0,18.2,2159
4689,7,15,9.00,0.0,17.1,1369
4690,7,15,10.00,0.0,17.5,954
4691,7,15,11.00,0.0,17.7,1397
4692,7,15,12.00,0.0,17.4,941
4693,7,15,13.00,0.0,18.3,878
4694,7,15,14.00,0.0,18.9,1064
4695,7,15,15.00,0.0,19.9,1332
4696,7,15,16.00,0.0,20.4,1965
4697,7,15,17.00,0.0,19.4,1319
4698,7,15,18.00,0.0,16.1,565
4699,7,15,19.00,0.0,14.4,43
4700,7,15,20.00,0.0,12.7,0
4701,7,15,21.00,0.0,12.0,0
4702,7,15,22.00,0.0,11.2,0
4703,7,15,23.00,0.0,10.9,0
4704,7,15,24.00,0.1,10.0,0
4705,7,16,1.00,0.0,10.1,0
4706,7,16,2.00,0.0,9.5,0
4707,7,16,3.00,0.0,9.2,0
4708,7,16,4.00,0.0,9.0,21
4709,7,16,5.00,0.0,10.2,218
4710,7,16,6.00,0.0,13.0,650
4711,7,16,7.00,0.0,15.5,1072
4712,7,16,8.00,0.0,18.2,1785
4713,7,16,9.00,0.0,18.8,1581
4714,7,16,10.00,0.2,16.5,760
4715,7,16,11.00,0.2,-,-
4716,7,16,12.00,0.4,16.0,-
4717,7,16,13.00,0.0,16.6,512
4718,7,16,14.00,0.0,18.3,1549
4719,7,16,15.00,0.0,17.5,550
4720,7,16,16.00,0.1,16.7,281
4721,7,16,17.00,0.0,16.9,290
4722,7,16,18.00,0.0,16.8,213
4723,7,16,19.00,0.0,15.8,121
4724,7,16,20.00,0.0,14.1,0
4725,7,16,21.00,0.0,13.3,0
4726,7,16,22.00,0.0,12.6,1
4727,7,16,23.00,0.0,12.9,-
4728,7,16,24.00,0.0,13.1,2
4729,7,17,1.00,0.0,13.1,6
4730,7,17,2.00,0.0,12.7,4
4731,7,17,3.00,0.0,12.6,4
4732,7,17,4.00,0.0,13.1,17
4733,7,17,5.00,0.1,13.6,62
4734,7,17,6.00,0.3,14.5,177
4735,7,17,7.00,0.0,15.9,317
4736,7,17,8.00,0.1,16.9,706
4737,7,17,9.00,0.4,16.7,775
4738,7,17,10.00,0.2,17.7,1005
4739,7,17,11.00,0.1,18.3,882
4740,7,17,12.00,0.1,18.1,708
4741,7,17,13.00,0.8,17.6,673
4742,7,17,14.00,0.6,18.1,800
4743,7,17,15.00,0.0,18.3,814
4744,7,17,16.00,0.1,17.9,506
4745,7,17,17.00,0.0,17.2,293
4746,7,17,18.00,0.0,16.7,138
4747,7,17,19.00,0.1,15.8,33
4748,7,17,20.00,0.0,15.2,4
4749,7,17,21.00,0.0,14.9,7
4750,7,17,22.00,0.0,14.7,6
4751,7,17,23.00,0.0,14.2,7
4752,7,17,24.00,0.0,13.2,6
4753,7,18,1.00,0.1,13.4,6
4754,7,18,2.00,0.0,13.8,7
4755,7,18,3.00,0.0,13.9,7
4756,7,18,4.00,0.3,14.1,12
4757,7,18,5.00,0.1,15.0,167
4758,7,18,6.00,0.0,15.6,363
4759,7,18,7.00,0.0,16.6,657
4760,7,18,8.00,0.0,17.9,890
4761,7,18,9.00,0.0,19.5,1294
4762,7,18,10.00,0.0,22.2,2052
4763,7,18,11.00,0.0,23.1,2235
4764,7,18,12.00,1.6,19.4,1030
4765,7,18,13.00,0.0,20.3,1588
4766,7,18,14.00,0.0,22.6,1879
4767,7,18,15.00,0.1,20.6,1424
4768,7,18,16.00,0.0,20.6,1581
4769,7,18,17.00,0.0,19.5,517
4770,7,18,18.00,0.0,19.1,578
4771,7,18,19.00,0.0,17.4,77
4772,7,18,20.00,0.0,15.8,0
4773,7,18,21.00,0.0,15.7,0
4774,7,18,22.00,0.0,15.7,1
4775,7,18,23.00,0.0,15.5,1
4776,7,18,24.00,0.0,15.4,0
4777,7,19,1.00,0.0,15.3,0
4778,7,19,2.00,0.0,15.2,0
4779,7,19,3.00,0.0,14.7,0
4780,7,19,4.00,0.0,14.5,11
4781,7,19,5.00,0.0,14.1,179
4782,7,19,6.00,0.0,16.5,776
4783,7,19,7.00,0.0,19.4,1530
4784,7,19,8.00,0.0,22.1,2141
4785,7,19,9.00,0.0,23.4,2622
4786,7,19,10.00,0.0,24.2,3089
4787,7,19,11.00,0.0,24.9,3306
4788,7,19,12.00,0.0,25.5,3334
4789,7,19,13.00,0.0,25.0,2584
4790,7,19,14.00,0.0,25.0,2491
4791,7,19,15.00,0.0,25.7,1701
4792,7,19,16.00,0.0,25.3,1652
4793,7,19,17.00,0.0,23.8,1072
4794,7,19,18.00,0.0,22.2,481
4795,7,19,19.00,0.0,20.4,52
4796,7,19,20.00,-,17.8,-
4797,7,19,21.00,0.0,14.9,0
4798,7,19,22.00,0.0,13.5,0
4799,7,19,23.00,0.0,13.0,0
4800,7,19,24.00,0.0,11.9,0
4801,7,20,1.00,0.0,12.0,0
4802,7,20,2.00,0.0,12.4,1
4803,7,20,3.00,0.0,12.3,1
4804,7,20,4.00,0.0,12.0,17
4805,7,20,5.00,0.0,12.2,166
4806,7,20,6.00,0.0,15.2,783
4807,7,20,7.00,0.0,18.8,1555
4808,7,20,8.00,0.0,21.3,2168
4809,7,20,9.00,0.0,19.7,880
4810,7,20,10.00,0.0,22.5,2203
4811,7,20,11.00,0.0,23.2,2792
4812,7,20,12.00,0.0,24.2,1721
4813,7,20,13.00,0.0,24.6,2766
4814,7,20,14.00,0.0,24.9,2187
4815,7,20,15.00,0.0,24.3,1872
4816,7,20,16.00,0.0,20.9,404
4817,7,20,17.00,0.0,21.7,922
4818,7,20,18.00,0.0,19.1,349
4819,7,20,19.00,0.0,17.0,39
4820,7,20,20.00,0.0,16.4,0
4821,7,20,21.00,0.0,15.4,0
4822,7,20,22.00,0.0,15.8,0
4823,7,20,23.00,0.0,14.3,0
4824,7,20,24.00,0.0,13.2,0
4825,7,21,1.00,0.0,12.7,0
4826,7,21,2.00,0.0,12.1,0
4827,7,21,3.00,0.0,11.9,0
4828,7,21,4.00,0.0,12.4,13
4829,7,21,5.00,0.0,13.9,119
4830,7,21,6.00,0.0,15.6,369
4831,7,21,7.00,0.0,17.8,-
4832,7,21,8.00,0.0,20.1,2224
4833,7,21,9.00,0.0,21.6,2714
4834,7,21,10.00,0.0,23.2,3172
4835,7,21,11.00,0.0,24.7,3406
4836,7,21,12.00,0.0,25.8,3475
4837,7,21,13.00,0.0,26.8,3322
4838,7,21,14.00,0.0,27.3,2954
4839,7,21,15.00,0.0,26.3,2467
4840,7,21,16.00,0.0,24.6,1523
4841,7,21,17.00,0.0,22.0,410
4842,7,21,18.00,0.0,21.2,293
4843,7,21,19.00,0.0,20.1,48
4844,7,21,20.00,0.0,19.4,0
4845,7,21,21.00,0.0,18.2,0
4846,7,21,22.00,0.0,17.1,0
4847,7,21,23.00,0.0,16.8,0
4848,7,21,24.00,0.0,14.8,0
4849,7,22,1.00,0.0,14.0,0
4850,7,22,2.00,0.0,15.3,2
4851,7,22,3.00,0.0,16.0,2
4852,7,22,4.00,0.0,16.3,11
4853,7,22,5.00,0.0,16.7,167
4854,7,22,6.00,0.0,17.1,390
4855,7,22,7.00,0.0,18.4,860
4856,7,22,8.00,0.0,18.8,1021
4857,7,22,9.00,0.0,20.8,2438
4858,7,22,10.00,0.0,22.7,2671
4859,7,22,11.00,0.0,23.3,2856
4860,7,22,12.00,0.0,24.4,3498
4861,7,22,13.00,0.0,24.3,3044
4862,7,22,14.00,0.2,22.3,910
4863,7,22,15.00,0.1,21.6,549
4864,7,22,16.00,0.0,21.4,495
4865,7,22,17.00,0.0,20.5,273
4866,7,22,18.00,0.0,20.0,150
4867,7,22,19.00,0.0,17.5,41
4868,7,22,20.00,0.0,16.5,0
4869,7,22,21.00,0.0,15.3,0
4870,7,22,22.00,0.0,14.8,0
4871,7,22,23.00,0.0,14.1,0
4872,7,22,24.00,0.0,13.6,0
4873,7,23,1.00,0.0,12.8,0
4874,7,23,2.00,0.0,12.9,0
4875,7,23,3.00,0.0,12.6,0
4876,7,23,4.00,0.0,12.2,11
4877,7,23,5.00,0.0,12.8,166
4878,7,23,6.00,0.1,14.7,608
4879,7,23,7.00,0.0,18.6,1549
4880,7,23,8.00,0.0,20.0,1776
4881,7,23,9.00,0.0,21.6,2647
4882,7,23,10.00,0.0,23.5,3232
4883,7,23,11.00,0.0,24.7,3301
4884,7,23,12.00,0.0,26.6,3583
4885,7,23,13.00,0.0,25.5,3217
4886,7,23,14.00,0.0,24.4,2126
4887,7,23,15.00,1.9,20.1,643
4888,7,23,16.00,13.1,-,519
4889,7,23,17.00,0.0,-,990
4890,7,23,18.00,0.0,17.1,442
4891,7,23,19.00,0.0,16.3,53
4892,7,23,20.00,0.0,15.5,0
4893,7,23,21.00,0.0,15.0,0
4894,7,23,22.00,0.0,14.8,0
4895,7,23,23.00,0.0,14.3,0
4896,7,23,24.00,0.0,13.6,0
4897,7,24,1.00,0.0,13.2,0
4898,7,24,2.00,0.1,12.9,0
4899,7,24,3.00,0.0,12.8,0
4900,7,24,4.00,0.0,13.1,38
4901,7,24,5.00,0.0,14.3,242
4902,7,24,6.00,0.1,15.9,786
4903,7,24,7.00,0.0,19.1,1467
4904,7,24,8.00,0.0,21.9,2045
4905,7,24,9.00,0.0,24.2,2439
4906,7,24,10.00,0.0,25.4,3079
4907,7,24,11.00,0.0,26.4,3268
4908,7,24,12.00,0.0,26.9,2551
4909,7,24,13.00,0.0,26.8,2950
4910,7,24,14.00,0.0,26.7,2609
4911,7,24,15.00,0.0,25.0,1475
4912,7,24,16.00,0.0,25.3,1350
4913,7,24,17.00,0.0,23.9,839
4914,7,24,18.00,0.0,21.9,177
4915,7,24,19.00,0.0,19.8,28
4916,7,24,20.00,0.0,19.3,0
4917,7,24,21.00,0.0,18.4,0
4918,7,24,22.00,0.0,16.6,0
4919,7,24,23.00,0.0,17.1,0
4920,7,24,24.00,0.0,16.9,0
4921,7,25,1.00,0.0,16.0,0
4922,7,25,2.00,0.0,16.0,0
4923,7,25,3.00,0.0,15.1,0
4924,7,25,4.00,0.0,14.1,10
